,lat,lon,Logement,Coût_chauffage,Surface_habitable_logement,Etiquette_DPE,Année_construction,Coût_total_5_usages
13506,45.729003,4.850103,ancien,1212.9,88.0,D,1972.0,1806.9
13507,45.729003,4.850103,ancien,882.1,64.0,D,1972.0,1361.3
13508,45.726018,4.877645,ancien,891.5,56.0,E,1960.0,1292.3
13510,45.729003,4.850103,ancien,1392.1,101.0,D,1972.0,2048.3
13511,45.735484,4.876521,ancien,249.2,41.7,C,2013.0,535.9
13517,45.732313,4.875241,ancien,550.1,77.2,C,1969.0,917.8
13519,45.734669,4.857491,ancien,280.4,41.5,D,1948.0,649.6
13520,45.73736,4.853944,ancien,547.2,43.1,D,2004.0,948.9
13521,45.741059,4.863467,ancien,346.3,34.0,E,1973.0,651.6
13522,45.736623,4.882096,ancien,1023.4,51.6,E,1964.0,1383.6
13524,45.732556,4.874896,ancien,399.6,23.5,D,2012.0,645.5
13525,45.729003,4.850103,ancien,842.6,54.0,E,1972.0,1387.8
13526,45.726169,4.868636,ancien,486.0,42.0,D,1959.0,862.0
13527,45.737513,4.883741,ancien,445.0,65.3,C,1957.0,789.0
13528,45.726742,4.868188,ancien,462.0,42.0,D,1959.0,810.0
13529,45.739793,4.862382,ancien,1186.9,62.9,F,1962.0,1503.0
13530,45.727802,4.862049,ancien,629.0,57.0,D,1967.0,1010.0
13531,45.729652,4.880287,ancien,1827.0,140.3,D,1930.0,2328.0
13532,45.736322,4.881102,ancien,1613.1,179.0,C,1947.0,2181.7
13533,45.725313,4.8693,ancien,1044.0,62.0,E,1959.0,1510.0
13535,45.735948,4.873931,ancien,1214.0,122.0,D,1959.0,1707.0
13536,45.727027,4.867965,ancien,665.0,48.0,D,1959.0,1022.0
13537,45.727027,4.867965,ancien,665.0,48.0,D,1959.0,1022.0
13538,45.730172,4.863939,ancien,980.9,66.3,D,1966.0,1316.0
13539,45.732231,4.872939,ancien,490.1,33.1,E,1948.0,897.2
13540,45.741948,4.87542,ancien,2257.6,207.0,D,1967.0,2792.5
13545,45.730235,4.864125,ancien,1386.7,66.4,F,1966.0,1774.4
13546,45.725313,4.8693,ancien,1349.0,53.0,F,1959.0,1738.0
13547,45.72904,4.86365,ancien,896.0,57.0,E,1966.0,1281.0
13548,45.734352,4.871388,ancien,459.0,61.1,C,2007.0,836.0
13549,45.731489,4.873404,ancien,287.7,70.2,C,2006.0,690.5
13550,45.731489,4.873404,ancien,671.5,116.7,C,2006.0,1270.1
13552,45.736253,4.870329,ancien,602.1,52.0,D,1973.0,867.8
13553,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13554,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13556,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13557,45.742633,4.863666,ancien,1631.3,76.0,F,1983.0,2060.9
13558,45.729003,4.850103,ancien,1373.1,88.0,E,1972.0,2103.8
13560,45.729326,4.852928,ancien,71.0,23.0,C,1949.0,340.0
13561,45.731489,4.873404,ancien,256.8,56.9,C,2006.0,610.0
13563,45.729003,4.850103,ancien,842.6,54.0,E,1972.0,1387.8
13564,45.729003,4.850103,ancien,842.6,54.0,E,1972.0,1387.8
13565,45.729003,4.850103,ancien,1370.5,88.0,E,1972.0,2046.6
13566,45.731121,4.872311,ancien,672.0,55.0,E,1945.0,1103.0
13568,45.729003,4.850103,ancien,996.7,64.0,E,1972.0,1548.3
13569,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13573,45.741691,4.874285,ancien,392.0,25.7,F,1989.0,828.0
13574,45.747001,4.862474,ancien,536.6,47.0,D,2006.0,693.9
13576,45.743033,4.86674,ancien,64.6,32.2,C,1989.0,424.2
13577,45.743005,4.874179,ancien,116.6,21.8,C,2005.0,388.1
13581,45.736992,4.865596,ancien,557.0,58.0,D,2009.0,921.7
13583,45.729174,4.849166,ancien,192.0,57.7,C,2022.0,458.8
13584,45.729003,4.850103,ancien,1370.5,88.0,E,1972.0,2046.6
13585,45.729003,4.850103,ancien,744.3,54.0,D,1972.0,1175.6
13587,45.742633,4.862632,ancien,1914.7,110.0,E,1949.0,2400.6
13588,45.723842,4.875658,ancien,964.1,68.0,E,1960.0,1323.6
13589,45.732059,4.873134,ancien,439.7,51.0,C,2001.0,796.1
13590,45.729003,4.850103,ancien,1212.9,88.0,D,1972.0,1806.9
13591,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13592,45.731541,4.876131,ancien,318.5,68.5,D,1979.0,1217.0
13594,45.737102,4.851163,ancien,534.0,58.5,C,1951.0,809.0
13596,45.729003,4.850103,ancien,1309.4,95.0,D,1972.0,1936.9
13597,45.729003,4.850103,ancien,841.0,54.0,E,1972.0,1340.6
13599,45.729003,4.850103,ancien,1373.1,88.0,E,1972.0,2103.8
13600,45.729003,4.850103,ancien,1370.5,88.0,E,1972.0,2046.6
13601,45.729003,4.850103,ancien,1309.4,95.0,D,1972.0,1936.9
13603,45.743844,4.870216,ancien,257.2,46.7,C,2003.0,642.6
13604,45.729326,4.852928,ancien,409.0,25.8,E,1949.0,620.0
13605,45.738705,4.884967,ancien,357.8,26.8,D,1975.0,553.1
13606,45.726041,4.875791,ancien,511.9,65.4,C,1948.0,865.1
13607,45.743265,4.869811,ancien,1013.8,126.0,C,1986.0,1643.5
13609,45.729003,4.850103,ancien,1310.7,84.0,E,1972.0,2019.6
13610,45.73735,4.883342,ancien,201.8,55.0,C,1961.0,725.5
13611,45.74301,4.862664,ancien,627.0,71.4,D,1999.0,1057.0
13612,45.737503,4.85374,ancien,249.3,49.3,D,2004.0,638.9
13613,45.724832,4.872477,ancien,875.0,79.2,D,1974.0,1339.0
13614,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13617,45.74385,4.859639,ancien,125.4,19.1,D,1997.0,426.8
13621,45.731775,4.875735,ancien,899.2,79.9,D,1970.0,1347.5
13623,45.729326,4.852928,ancien,199.0,20.4,D,1949.0,423.0
13624,45.735517,4.886715,ancien,319.6,43.1,D,2008.0,706.3
13625,45.725481,4.872943,ancien,606.1,71.7,D,1972.0,1012.5
13626,45.729003,4.850103,ancien,496.2,36.0,D,1972.0,825.1
13628,45.729003,4.850103,ancien,1308.2,84.0,E,1972.0,1963.6
13629,45.726938,4.880842,ancien,1057.5,49.6,E,1960.0,1362.9
13630,45.729003,4.850103,ancien,1308.2,84.0,E,1972.0,1963.6
13631,45.73329,4.8742,ancien,221.3,64.5,B,2008.0,489.1
13632,45.737906,4.868833,ancien,162.0,42.0,C,2013.0,395.0
13633,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13634,45.737503,4.85374,ancien,237.4,66.3,D,2004.0,686.5
13635,45.729003,4.850103,ancien,882.1,64.0,D,1972.0,1361.3
13636,45.73735,4.883342,ancien,289.8,79.0,C,1961.0,929.6
13637,45.729003,4.850103,ancien,1373.1,88.0,E,1972.0,2103.8
13638,45.729003,4.850103,ancien,992.4,72.0,D,1972.0,1509.8
13640,45.729003,4.850103,ancien,496.2,36.0,D,1972.0,825.1
13641,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13642,45.732241,4.873813,ancien,282.9,36.9,C,2012.0,534.5
13644,45.729003,4.850103,ancien,1212.9,88.0,D,1972.0,1806.9
13645,45.729003,4.850103,ancien,1075.1,78.0,D,1972.0,1621.2
13646,45.734033,4.874021,ancien,732.8,125.0,C,2006.0,1471.3
13647,45.730553,4.863719,ancien,959.0,94.8,E,1967.0,1473.0
13648,45.725967,4.872179,ancien,178.9,55.9,D,1948.0,649.3
13650,45.737032,4.870022,ancien,553.0,70.0,C,2005.0,949.0
13651,45.73735,4.883342,ancien,201.8,55.0,C,1961.0,725.5
13652,45.736292,4.868232,ancien,467.0,58.0,D,1964.0,875.0
13653,45.74219,4.86224,ancien,363.9,48.3,D,1985.0,790.1
13654,45.742064,4.866281,ancien,774.4,52.2,E,1987.0,1198.5
13657,45.728261,4.881831,ancien,957.2,69.9,E,1948.0,1410.2
13658,45.726259,4.886439,ancien,1695.5,67.0,F,1960.0,1977.3
13659,45.729003,4.850103,ancien,882.1,64.0,D,1972.0,1361.3
13660,45.723986,4.87384,ancien,1052.2,67.2,E,1950.0,1466.9
13661,45.729003,4.850103,ancien,1075.1,78.0,D,1972.0,1621.2
13662,45.729003,4.850103,ancien,882.1,64.0,D,1972.0,1361.3
13663,45.729003,4.850103,ancien,841.0,54.0,E,1972.0,1340.6
13664,45.735728,4.852726,ancien,477.5,71.3,C,1990.0,854.2
13665,45.733662,4.875259,ancien,327.8,45.4,C,2011.0,530.0
13666,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13667,45.73532,4.870534,ancien,945.4,69.6,E,1965.0,1162.8
13668,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13669,45.740167,4.867432,ancien,769.0,68.3,D,1998.0,1211.0
13670,45.739759,4.867065,ancien,446.4,67.6,C,1999.0,912.1
13672,45.742946,4.869634,ancien,539.4,85.9,C,1992.0,1215.0
13673,45.74385,4.859639,ancien,232.0,20.0,E,1995.0,558.5
13674,45.727832,4.87615,ancien,614.1,40.0,E,1950.0,908.3
13676,45.744292,4.86807,ancien,570.3,32.3,E,1947.0,834.0
13677,45.729326,4.852928,ancien,127.0,23.0,C,1949.0,377.0
13678,45.744292,4.86807,ancien,345.8,31.9,D,1947.0,604.4
13679,45.729413,4.879335,ancien,191.0,80.4,C,1983.0,764.0
13680,45.729739,4.853324,ancien,1260.8,68.5,E,1948.0,1628.5
13681,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13683,45.729003,4.850103,ancien,996.7,64.0,E,1972.0,1548.3
13684,45.729003,4.850103,ancien,1212.9,88.0,D,1972.0,1806.9
13685,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13687,45.746879,4.865942,ancien,355.2,34.6,F,1975.0,865.7
13690,45.736547,4.874103,ancien,266.8,61.0,C,2008.0,386.1
13691,45.732556,4.874896,ancien,443.3,63.7,C,2012.0,799.4
13693,45.729003,4.850103,ancien,996.7,64.0,E,1972.0,1548.3
13694,45.727426,4.871801,ancien,519.0,64.0,E,1958.0,1152.0
13695,45.728537,4.870201,ancien,332.3,44.0,E,1958.0,866.1
13696,45.729003,4.850103,ancien,841.0,54.0,E,1972.0,1340.6
13697,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13698,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13699,45.729003,4.850103,ancien,841.0,54.0,E,1972.0,1340.6
13700,45.729003,4.850103,ancien,1373.1,88.0,E,1972.0,2103.8
13703,45.734851,4.876468,ancien,314.7,40.1,D,2002.0,645.2
13704,45.729174,4.849166,ancien,207.5,59.8,C,2022.0,479.2
13705,45.729003,4.850103,ancien,1310.7,84.0,E,1972.0,2019.6
13706,45.731489,4.873404,ancien,542.6,105.6,C,2006.0,1091.5
13707,45.73735,4.883342,ancien,201.8,55.0,C,1961.0,725.5
13711,45.73735,4.883342,ancien,245.8,67.0,C,1961.0,827.6
13712,45.740473,4.862787,ancien,96.0,17.9,E,1995.0,431.0
13713,45.742064,4.866281,ancien,778.9,52.2,E,1987.0,1203.0
13716,45.727832,4.87615,ancien,1311.7,31.0,G,1950.0,1557.7
13717,45.732731,4.874647,ancien,458.0,73.9,C,1990.0,934.0
13718,45.736992,4.865596,ancien,77.7,18.2,D,2006.0,366.6
13719,45.733347,4.858202,ancien,402.0,54.3,D,2011.0,778.0
13720,45.729003,4.850103,ancien,1309.4,95.0,D,1972.0,1936.9
13721,45.729003,4.850103,ancien,1373.1,88.0,E,1972.0,2103.8
13723,45.744208,4.872961,ancien,705.0,125.1,C,1989.0,1225.1
13724,45.73735,4.883342,ancien,289.8,79.0,C,1961.0,929.6
13725,45.729174,4.849166,ancien,232.6,57.7,C,2022.0,505.2
13726,45.730296,4.864306,ancien,836.3,66.2,D,1966.0,1171.4
13727,45.744617,4.864279,ancien,1992.1,196.9,C,2001.0,2517.3
13728,45.722586,4.880451,ancien,2673.5,120.0,F,1948.0,2990.2
13730,45.732241,4.873813,ancien,178.0,76.7,C,2013.0,479.0
13731,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13734,45.729003,4.850103,ancien,1370.5,88.0,E,1972.0,2046.6
13735,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13736,45.729003,4.850103,ancien,1212.9,88.0,D,1972.0,1806.9
13737,45.729003,4.850103,ancien,842.6,54.0,E,1972.0,1387.8
13738,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13740,45.723256,4.883094,ancien,1399.9,78.6,E,1960.0,1797.0
13741,45.736227,4.874093,ancien,300.7,89.0,C,2008.0,922.7
13742,45.73735,4.883342,ancien,201.8,55.0,C,1961.0,725.5
13743,45.723256,4.883094,ancien,1399.9,78.6,E,1960.0,1797.0
13744,45.738686,4.881055,ancien,941.2,42.4,F,1947.0,1270.7
13745,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13746,45.729003,4.850103,ancien,842.6,54.0,E,1972.0,1387.8
13747,45.729003,4.850103,ancien,842.6,54.0,E,1972.0,1387.8
13748,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13750,45.729003,4.850103,ancien,1370.5,88.0,E,1972.0,2046.6
13752,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13753,45.735531,4.854408,ancien,387.7,34.6,D,1948.0,630.7
13754,45.74385,4.859639,ancien,372.2,22.4,F,1995.0,678.4
13755,45.734603,4.852581,ancien,466.0,34.3,E,1953.0,754.0
13756,45.732731,4.874647,ancien,237.0,46.0,C,1992.0,629.0
13759,45.733347,4.858202,ancien,1321.0,91.3,E,2011.0,1805.0
13760,45.738716,4.871738,ancien,490.0,53.7,D,1983.0,787.0
13761,45.743778,4.864081,ancien,844.8,43.0,F,1947.0,1186.1
13762,45.735972,4.874084,ancien,1683.0,152.0,D,1930.0,2137.0
13763,45.729326,4.852928,ancien,69.0,25.2,C,1949.0,345.0
13765,45.729003,4.850103,ancien,496.2,36.0,D,1972.0,825.1
13766,45.729003,4.850103,ancien,1309.4,95.0,D,1972.0,1936.9
13767,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13769,45.737156,4.870189,ancien,682.0,65.0,D,1995.0,1097.0
13770,45.741272,4.862121,ancien,540.7,86.3,C,1988.0,1006.6
13771,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13772,45.74669,4.864395,ancien,479.8,43.3,E,1964.0,810.3
13774,45.737503,4.85374,ancien,295.8,42.3,D,2004.0,650.2
13775,45.726698,4.871145,ancien,326.9,42.3,D,1959.0,520.1
13776,45.743125,4.864115,ancien,815.9,63.1,D,1958.0,1040.1
13777,45.729003,4.850103,ancien,841.0,54.0,E,1972.0,1340.6
13778,45.729003,4.850103,ancien,1392.1,101.0,D,1972.0,2048.3
13779,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13781,45.729003,4.850103,ancien,1373.1,88.0,E,1972.0,2103.8
13782,45.729003,4.850103,ancien,882.1,64.0,D,1972.0,1361.3
13783,45.737102,4.851163,ancien,464.0,58.5,C,1951.0,705.0
13785,45.737503,4.85374,ancien,267.1,66.4,D,2004.0,716.2
13786,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13787,45.737155,4.851846,ancien,582.6,21.3,G,1948.0,858.8
13789,45.745207,4.862864,ancien,146.0,18.0,D,1995.0,419.0
13790,45.729326,4.852928,ancien,292.0,42.3,C,1949.0,563.0
13792,45.744903,4.861655,ancien,193.0,19.0,E,1995.0,488.0
13793,45.742946,4.869634,ancien,1039.6,58.1,E,1986.0,1382.6
13795,45.734851,4.876468,ancien,160.7,22.5,D,2007.0,478.8
13796,45.743265,4.869811,ancien,573.8,126.0,C,1986.0,1216.4
13797,45.731347,4.867397,ancien,2012.1,74.4,G,1959.0,2362.1
13799,45.735899,4.854802,ancien,626.2,33.0,F,1947.0,887.6
13801,45.742259,4.862276,ancien,333.0,30.4,E,1986.0,660.0
13802,45.746879,4.865942,ancien,219.0,33.0,E,1970.0,595.0
13803,45.730808,4.874889,ancien,226.3,49.4,C,2004.0,618.1
13804,45.735517,4.886715,ancien,274.7,45.2,C,2008.0,649.4
13805,45.729003,4.850103,ancien,882.1,64.0,D,1972.0,1361.3
13806,45.732231,4.879695,ancien,2191.1,40.0,G,1947.0,2422.1
13809,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13810,45.733662,4.875259,ancien,260.9,49.2,D,2011.0,677.8
13811,45.729003,4.850103,ancien,496.2,36.0,D,1972.0,825.1
13812,45.742962,4.860076,ancien,1313.8,80.4,E,1948.0,1791.0
13813,45.737513,4.883741,ancien,603.0,53.9,E,1956.0,1181.0
13814,45.729003,4.850103,ancien,1212.9,88.0,D,1972.0,1806.9
13815,45.729003,4.850103,ancien,998.6,64.0,E,1972.0,1598.4
13817,45.729003,4.850103,ancien,1373.1,88.0,E,1972.0,2103.8
13818,45.732556,4.874896,ancien,450.7,63.1,C,2012.0,804.3
13819,45.722398,4.883975,ancien,1004.0,92.0,D,1948.0,1558.9
13820,45.729003,4.850103,ancien,998.6,64.0,E,1972.0,1598.4
13821,45.738282,4.883014,ancien,907.0,65.3,E,1950.0,1394.0
13822,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13823,45.740647,4.87425,ancien,823.0,26.1,G,1948.0,1180.0
13824,45.738059,4.851847,ancien,411.7,38.7,E,1950.0,731.1
13826,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13827,45.729003,4.850103,ancien,1152.4,74.0,E,1972.0,1755.9
13828,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13830,45.73735,4.883342,ancien,201.8,55.0,C,1961.0,725.5
13831,45.729003,4.850103,ancien,744.3,54.0,D,1972.0,1175.6
13832,45.73735,4.883342,ancien,289.8,79.0,C,1961.0,929.6
13835,45.737897,4.883378,ancien,914.0,55.0,E,1948.0,1440.4
13836,45.731355,4.873007,ancien,1346.6,82.1,E,1965.0,1787.4
13837,45.736227,4.874093,ancien,300.8,89.0,C,2008.0,924.8
13838,45.739251,4.874198,ancien,819.0,47.5,E,1948.0,1124.2
13839,45.729003,4.850103,ancien,496.2,36.0,D,1972.0,825.1
13840,45.738556,4.866553,ancien,844.9,56.6,F,1948.0,1246.5
13841,45.729003,4.850103,ancien,1075.1,78.0,D,1972.0,1621.2
13842,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13843,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13845,45.736992,4.865596,ancien,131.6,19.4,D,2009.0,412.9
13846,45.741947,4.866212,ancien,362.0,70.1,C,1999.0,809.0
13847,45.742347,4.861326,ancien,637.6,67.0,E,1978.0,1149.5
13848,45.73735,4.883342,ancien,154.1,42.0,C,1961.0,601.1
13849,45.729003,4.850103,ancien,996.7,64.0,E,1972.0,1548.3
13850,45.729003,4.850103,ancien,1075.1,78.0,D,1972.0,1621.2
13851,45.729003,4.850103,ancien,842.6,54.0,E,1972.0,1387.8
13853,45.729003,4.850103,ancien,841.0,54.0,E,1972.0,1340.6
13854,45.743702,4.864386,ancien,342.0,31.6,E,1980.0,769.0
13855,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13858,45.729003,4.850103,ancien,882.1,64.0,D,1972.0,1361.3
13860,45.729003,4.850103,ancien,882.1,64.0,D,1972.0,1361.3
13861,45.729003,4.850103,ancien,496.2,36.0,D,1972.0,825.1
13862,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13863,45.741589,4.866822,ancien,196.1,40.5,C,2013.0,489.3
13864,45.729003,4.850103,ancien,1373.1,88.0,E,1972.0,2103.8
13865,45.73735,4.883342,ancien,245.8,67.0,C,1961.0,827.6
13866,45.740911,4.866322,ancien,1707.1,41.9,G,1953.0,1974.4
13867,45.739759,4.867065,ancien,391.0,68.0,C,1989.0,871.9
13870,45.729326,4.852928,ancien,189.0,20.5,D,1949.0,415.0
13871,45.731722,4.878185,ancien,370.5,47.0,D,1950.0,733.2
13872,45.73654,4.874742,ancien,241.4,44.5,C,2006.0,625.3
13874,45.741993,4.866026,ancien,339.8,48.3,D,1989.0,752.0
13876,45.729673,4.850729,ancien,829.2,60.2,E,1975.0,1220.0
13877,45.7352,4.873578,ancien,101.0,21.3,D,2013.0,423.3
13878,45.743373,4.877186,ancien,993.8,59.0,E,1936.0,1315.9
13880,45.743901,4.86359,ancien,164.6,16.6,E,1989.0,446.3
13881,45.73549,4.865845,ancien,904.0,39.0,F,1960.0,1205.0
13882,45.744541,4.8738,ancien,530.0,121.1,C,1998.0,1401.0
13883,45.726361,4.880828,ancien,768.0,53.5,D,1948.0,1008.8
13885,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13886,45.738059,4.851847,ancien,608.4,40.2,F,1950.0,1016.1
13887,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13888,45.73735,4.883342,ancien,154.1,42.0,C,1961.0,601.1
13890,45.734506,4.855883,ancien,1783.8,120.0,E,1930.0,2098.0
13891,45.729003,4.850103,ancien,496.2,36.0,D,1972.0,825.1
13893,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13895,45.729003,4.850103,ancien,496.2,36.0,D,1972.0,825.1
13896,45.729003,4.850103,ancien,842.6,54.0,E,1972.0,1387.8
13897,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13898,45.731489,4.873404,ancien,542.6,105.6,C,2006.0,1091.5
13900,45.73735,4.883342,ancien,245.8,67.0,C,1961.0,827.6
13901,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13902,45.727874,4.870229,ancien,381.0,53.0,D,1958.0,858.6
13903,45.746404,4.860829,ancien,270.0,78.9,C,2013.0,518.5
13904,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13906,45.729003,4.850103,ancien,1370.5,88.0,E,1972.0,2046.6
13907,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13908,45.729003,4.850103,ancien,1212.9,88.0,D,1972.0,1806.9
13910,45.73735,4.883342,ancien,154.1,42.0,C,1961.0,601.1
13911,45.744097,4.863395,ancien,672.6,39.0,E,1947.0,1106.1
13912,45.739249,4.866585,ancien,238.0,24.4,D,2009.0,427.0
13913,45.729003,4.850103,ancien,1392.1,101.0,D,1972.0,2048.3
13914,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13915,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13916,45.729003,4.850103,ancien,1075.1,78.0,D,1972.0,1621.2
13918,45.733226,4.874302,ancien,134.2,47.0,C,2008.0,596.2
13919,45.739553,4.865429,ancien,596.1,39.0,E,1974.0,811.8
13920,45.742516,4.868792,ancien,227.5,73.3,C,2013.0,687.6
13921,45.73735,4.883342,ancien,245.8,67.0,C,1961.0,827.6
13922,45.727803,4.871076,ancien,277.9,44.0,D,1958.0,737.2
13923,45.729003,4.850103,ancien,1373.1,88.0,E,1972.0,2103.8
13925,45.742562,4.869383,ancien,329.1,41.0,D,1986.0,692.8
13927,45.745455,4.863324,ancien,210.0,22.8,D,1948.0,490.0
13929,45.743983,4.859875,ancien,207.9,18.6,E,1996.0,497.3
13930,45.737333,4.865125,ancien,114.0,10.6,F,1991.0,404.0
13932,45.736352,4.868107,ancien,642.1,82.1,D,2010.0,1153.8
13933,45.731489,4.873404,ancien,542.6,105.6,C,2006.0,1091.5
13934,45.732681,4.885667,ancien,122.0,50.0,B,1960.0,494.0
13935,45.729003,4.850103,ancien,1212.9,88.0,D,1972.0,1806.9
13936,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13938,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13939,45.729003,4.850103,ancien,998.6,64.0,E,1972.0,1598.4
13942,45.73735,4.883342,ancien,201.8,55.0,C,1961.0,725.5
13943,45.729003,4.850103,ancien,1212.9,88.0,D,1972.0,1806.9
13944,45.731489,4.873404,ancien,1301.4,141.2,C,2006.0,2037.9
13945,45.738059,4.851847,ancien,533.1,56.1,E,1948.0,891.1
13946,45.732731,4.874647,ancien,510.0,35.3,E,1992.0,824.0
13947,45.728633,4.880882,ancien,620.9,73.6,D,2006.0,1136.5
13948,45.733571,4.876366,ancien,552.5,82.8,C,2010.0,832.5
13950,45.745207,4.862864,ancien,164.3,27.5,D,1994.0,483.6
13953,45.732106,4.859219,ancien,1049.9,69.1,E,1948.0,1386.3
13954,45.743994,4.867914,ancien,474.9,33.3,E,1948.0,795.4
13955,45.738655,4.874176,ancien,593.2,62.3,D,1990.0,1089.1
13956,45.727832,4.87615,ancien,458.8,28.0,E,1950.0,714.1
13957,45.743901,4.86359,ancien,47.2,18.0,D,2016.0,360.9
13958,45.734762,4.866872,ancien,343.9,41.0,D,2006.0,694.9
13959,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13960,45.735215,4.88682,ancien,178.1,28.8,D,2008.0,512.9
13961,45.737503,4.85374,ancien,312.1,76.4,D,2004.0,794.9
13962,45.732932,4.881314,ancien,891.9,83.1,E,1955.0,1305.9
13964,45.734607,4.852816,ancien,720.2,91.8,C,1990.0,1148.3
13965,45.731489,4.873404,ancien,709.4,110.5,C,2006.0,1289.1
13967,45.737897,4.883378,ancien,847.4,64.5,D,1962.0,1305.4
13968,45.737032,4.870022,ancien,561.0,94.5,C,2001.0,1070.0
13969,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13970,45.740789,4.865693,ancien,175.4,57.7,C,2013.0,559.7
13972,45.731489,4.873404,ancien,627.8,113.8,C,2006.0,1212.4
13973,45.729003,4.850103,ancien,1212.9,88.0,D,1972.0,1806.9
13974,45.729003,4.850103,ancien,1123.5,72.0,E,1972.0,1766.9
13975,45.729174,4.849166,ancien,433.0,65.4,C,2019.0,736.2
13976,45.725477,4.871989,ancien,503.0,81.4,D,1974.0,985.0
13977,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13978,45.729003,4.850103,ancien,1075.1,78.0,D,1972.0,1621.2
13980,45.739249,4.866585,ancien,103.3,24.7,C,2011.0,260.1
13981,45.729003,4.850103,ancien,1392.1,101.0,D,1972.0,2048.3
13982,45.748224,4.863119,ancien,266.0,36.2,D,1961.0,653.0
13983,45.742463,4.869601,ancien,760.5,79.6,D,1989.0,1243.4
13985,45.729003,4.850103,ancien,1392.1,101.0,D,1972.0,2048.3
13986,45.743395,4.86008,ancien,1363.0,107.6,E,1965.0,1904.0
13987,45.744193,4.860817,ancien,1091.0,43.0,G,1948.0,1407.0
13988,45.744813,4.871789,ancien,1336.3,62.2,F,1947.0,1769.5
13989,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13990,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13992,45.729003,4.850103,ancien,1310.7,84.0,E,1972.0,2019.6
13993,45.729003,4.850103,ancien,1370.5,88.0,E,1972.0,2046.6
13994,45.729003,4.850103,ancien,1121.3,72.0,E,1972.0,1714.4
13995,45.73735,4.883342,ancien,242.1,66.0,C,1961.0,819.1
13996,45.729003,4.850103,ancien,998.6,64.0,E,1972.0,1598.4
13997,45.733468,4.873521,ancien,378.9,67.0,C,2002.0,796.1
13999,45.73502,4.874142,ancien,240.6,34.7,C,1947.0,531.1
14000,45.725686,4.880772,ancien,721.3,56.0,E,1948.0,1141.9
14002,45.731459,4.874644,ancien,778.0,61.1,D,1947.0,1108.0
14003,45.738271,4.879652,ancien,649.0,95.4,D,1989.0,1348.1
